threshold,precision,recall
0.0,0.03480942938973342,1.0
0.00019734643472946842,0.035048802129547474,1.0
0.00039469286945893685,0.03455238949966345,0.9746835443037974
0.0005920393041884053,0.03467815049864007,0.9683544303797469
0.0007893857389178737,0.03399765533411489,0.9177215189873418
0.000986732173647342,0.03595104538500765,0.8924050632911392
0.0011840786083768106,0.0390851187029531,0.8544303797468354
0.0013814250431062789,0.04306061609804571,0.8227848101265823
0.0015787714778357474,0.04932562620423892,0.810126582278481
0.001776117912565216,0.05418502202643172,0.7784810126582279
0.001776117912565216,0.05418502202643172,0.7784810126582279
0.0047823939433115845,0.2,0.6835443037974683
0.007788669974057954,0.3044776119402985,0.6455696202531646
0.010794946004804323,0.38735177865612647,0.620253164556962
0.013801222035550693,0.4842105263157895,0.5822784810126582
0.016807498066297062,0.5524475524475524,0.5
0.019813774097043428,0.635593220338983,0.47468354430379744
0.022820050127789798,0.6736842105263158,0.4050632911392405
0.025826326158536167,0.7088607594936709,0.35443037974683544
0.028832602189282536,0.7014925373134329,0.2974683544303797
0.031838878220028906,0.7090909090909091,0.2468354430379747
0.03484515425077528,0.7,0.22151898734177214
0.037851430281521645,0.7391304347826086,0.21518987341772153
0.04085770631226802,0.7073170731707317,0.18354430379746836
0.043863982343014384,0.6764705882352942,0.14556962025316456
0.046870258373760756,0.7096774193548387,0.13924050632911392
0.04987653440450712,0.7241379310344828,0.13291139240506328
0.05288281043525349,0.7777777777777778,0.13291139240506328
0.05588908646599986,0.7916666666666666,0.12025316455696203
0.05889536249674623,0.782608695652174,0.11392405063291139
0.05889536249674623,0.782608695652174,0.11392405063291139
0.08117941948858626,0.7222222222222222,0.08227848101265822
0.10346347648042631,0.7647058823529411,0.08227848101265822
0.12574753347226633,0.75,0.0759493670886076
0.14803159046410638,0.75,0.0759493670886076
0.1703156474559464,0.75,0.056962025316455694
0.19259970444778646,0.9,0.056962025316455694
0.21488376143962648,0.875,0.04430379746835443
0.23716781843146653,0.8571428571428571,0.0379746835443038
0.25945187542330655,0.8,0.02531645569620253
