threshold,precision,recall
0.0,0.032893264712463635,1.0
0.0007970799672226141,0.034104459813975675,0.9727891156462585
0.0015941599344452282,0.036280020439448134,0.9659863945578231
0.0023912399016678423,0.038197306952459466,0.9455782312925171
0.0031883198688904563,0.03983475951608144,0.9183673469387755
0.00398539983611307,0.041973726369753286,0.891156462585034
0.0047824798033356845,0.045310853530031614,0.8775510204081632
0.005579559770558299,0.04828897338403042,0.8639455782312925
0.006376639737780913,0.051639344262295085,0.8571428571428571
0.007173719705003526,0.05548098434004474,0.8435374149659864
0.007173719705003526,0.05548098434004474,0.8435374149659864
0.012561939977732047,0.08098068350668648,0.7414965986394558
0.01795016025046057,0.1220715166461159,0.673469387755102
0.02333838052318909,0.17836812144212524,0.6394557823129252
0.02872660079591761,0.23733333333333334,0.6054421768707483
0.034114821068646134,0.302491103202847,0.5782312925170068
0.03950304134137465,0.375,0.5714285714285714
0.04489126161410317,0.43820224719101125,0.5306122448979592
0.05027948188683169,0.47586206896551725,0.46938775510204084
0.05566770215956021,0.5877192982456141,0.4557823129251701
0.06105592243228873,0.6956521739130435,0.43537414965986393
0.06644414270501726,0.7341772151898734,0.3945578231292517
0.07183236297774578,0.7692307692307693,0.3401360544217687
0.0772205832504743,0.7818181818181819,0.2925170068027211
0.08260880352320282,0.7777777777777778,0.23809523809523808
0.08799702379593134,0.7906976744186046,0.23129251700680273
0.09338524406865986,0.7777777777777778,0.19047619047619047
0.09877346434138838,0.78125,0.17006802721088435
0.1041616846141169,0.8076923076923077,0.14285714285714285
0.10954990488684542,0.8695652173913043,0.1360544217687075
0.10954990488684542,0.8695652173913043,0.1360544217687075
0.12378106858893517,0.8666666666666667,0.08843537414965986
0.13801223229102494,0.8571428571428571,0.08163265306122448
0.1522433959931147,0.8181818181818182,0.061224489795918366
0.16647455969520447,0.8181818181818182,0.061224489795918366
0.18070572339729424,0.8,0.05442176870748299
0.19493688709938398,0.8571428571428571,0.04081632653061224
0.20916805080147371,0.8333333333333334,0.034013605442176874
0.22339921450356348,0.8333333333333334,0.034013605442176874
0.23763037820565325,0.8,0.027210884353741496
