threshold,precision,recall
0.0,0.024583333333333332,1.0
0.0013040534873124407,0.025261324041811847,0.9830508474576272
0.0026081069746248815,0.026268115942028984,0.9830508474576272
0.003912160461937322,0.027298850574712645,0.9661016949152542
0.005216213949249763,0.02906680265170831,0.9661016949152542
0.006520267436562204,0.03097826086956522,0.9661016949152542
0.007824320923874644,0.031718569780853516,0.9322033898305084
0.009128374411187086,0.03424657534246575,0.9322033898305084
0.010432427898499526,0.03821656050955414,0.9152542372881356
0.011736481385811967,0.045,0.9152542372881356
0.011736481385811967,0.045,0.9152542372881356
0.03336421702964437,0.1760797342192691,0.8983050847457628
0.05499195267347678,0.46601941747572817,0.8135593220338984
0.07661968831730918,0.7121212121212122,0.7966101694915254
0.0982474239611416,0.8181818181818182,0.7627118644067796
0.11987515960497401,0.851063829787234,0.6779661016949152
0.14150289524880638,0.8636363636363636,0.6440677966101694
0.1631306308926388,0.875,0.5932203389830508
0.1847583665364712,0.8947368421052632,0.576271186440678
0.20638610218030362,0.9375,0.5084745762711864
0.22801383782413603,0.9375,0.5084745762711864
0.24964157346796842,0.9310344827586207,0.4576271186440678
0.2712693091118008,0.9310344827586207,0.4576271186440678
0.2928970447556332,0.9230769230769231,0.4067796610169492
0.31452478039946563,0.9583333333333334,0.3898305084745763
0.33615251604329804,0.9583333333333334,0.3898305084745763
0.35778025168713046,0.9545454545454546,0.3559322033898305
0.37940798733096287,0.9444444444444444,0.288135593220339
0.4010357229747953,0.9375,0.2542372881355932
0.4226634586186277,0.9166666666666666,0.1864406779661017
0.4226634586186277,0.9166666666666666,0.1864406779661017
0.4340463603031359,0.9166666666666666,0.1864406779661017
0.44542926198764415,0.9166666666666666,0.1864406779661017
0.45681216367215244,0.9,0.15254237288135594
0.46819506535666067,0.8888888888888888,0.13559322033898305
0.4795779670411689,0.8571428571428571,0.1016949152542373
0.4909608687256771,0.8,0.06779661016949153
0.5023437704101854,0.8,0.06779661016949153
0.5137266720946936,0.75,0.05084745762711865
0.5251095737792019,1.0,0.05084745762711865
