threshold,precision,recall
5.573129396584186e-05,0.022261277094317515,1.0
0.001866571746465079,0.023062730627306273,0.9868421052631579
0.003677412198964316,0.024390243902439025,0.9736842105263158
0.005488252651463553,0.02654232424677188,0.9736842105263158
0.00729909310396279,0.02847113884555382,0.9605263157894737
0.009109933556462026,0.030174245643858903,0.9342105263157895
0.010920774008961263,0.03283996299722479,0.9342105263157895
0.0127316144614605,0.03562468640240843,0.9342105263157895
0.014542454913959738,0.03867102396514161,0.9342105263157895
0.016353295366458975,0.04159343878148799,0.9342105263157895
0.016353295366458975,0.04159343878148799,0.9342105263157895
0.04232768650821534,0.08056872037914692,0.8947368421052632
0.0683020776499717,0.11602209944751381,0.8289473684210527
0.09427646879172807,0.16032608695652173,0.7763157894736842
0.12025085993348444,0.19047619047619047,0.6842105263157895
0.1462252510752408,0.21658986175115208,0.618421052631579
0.17219964221699716,0.27564102564102566,0.5657894736842105
0.19817403335875353,0.3211009174311927,0.4605263157894737
0.2241484245005099,0.3655913978494624,0.4473684210526316
0.2501228156422663,0.38235294117647056,0.34210526315789475
0.2760972067840226,0.42592592592592593,0.3026315789473684
0.302071597925779,0.45098039215686275,0.3026315789473684
0.32804598906753535,0.46808510638297873,0.2894736842105263
0.3540203802092917,0.4878048780487805,0.2631578947368421
0.3799947713510481,0.4864864864864865,0.23684210526315788
0.40596916249280446,0.5294117647058824,0.23684210526315788
0.43194355363456083,0.5483870967741935,0.2236842105263158
0.4579179447763172,0.6153846153846154,0.21052631578947367
0.48389233591807357,0.6190476190476191,0.17105263157894737
0.5098667270598299,0.6111111111111112,0.14473684210526316
0.5098667270598299,0.6111111111111112,0.14473684210526316
0.5200455298280567,0.6470588235294118,0.14473684210526316
0.5302243325962837,0.6875,0.14473684210526316
0.5404031353645105,0.6428571428571429,0.11842105263157894
0.5505819381327374,0.5833333333333334,0.09210526315789473
0.5607607409009642,0.6666666666666666,0.07894736842105263
0.5709395436691911,0.6,0.039473684210526314
0.5811183464374179,0.6,0.039473684210526314
0.5912971492056447,0.5,0.02631578947368421
0.6014759519738716,0.5,0.02631578947368421
